index,comment,additional_cost,functional_complaint,compatibility_issue,crashing,feature_removal,feature_request,network_problem,privacy_and_ethical_issue,resource_heavy,response_time,user_interface,safety,installation_issue,traffic_wasting,content,update_issue,other
1037,太占内存了，其他的都还好，希望能做的下一点，我这游戏一返回就卡到桌面了！,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1038,，！⊙▽⊙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1039,主题不是很好看，好看的要钱,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1040,以前很好，新版本一天无反应三、四次，郁闷！,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1041,想换主题换不了以后，打算卸载重下过，没想到手机就死机了，一直重复开机关机。只能是刷机，弄到麻烦死了。,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042,一打开全是捆绑软件 还不能卸载。只能说我不喜欢,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1043,窗口小部件不能用！！！,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1044,吖的真烦人！360咋就这么喜欢摆架子呢！心想安装个天气插件！妹的居然提示必须先下载尼玛的桌面！老子不要了！果断卸载！,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1045,怎么进 win8？  求解,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1046,尼玛更新后开不起了！,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1047,不可以使用小窗口部件！希望能改进！,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1048,我怎么觉得不好用啊，主要是下载后的主题，只能当天用，第二天开机后全不能用了，怎么回事啊？？？,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,用时间长会卡死，我同学用的卡的联菜单都进不去，她有没开USB调试，让修不能修，只能反厂了,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1050,重新更新以后主题都要登录，居然还登录不了，不知道该怎么弄了,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1051,靠了  一更新把轮换壁纸给去了   更新毛啊,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1052,设置默认桌面怎么设置不了了，郁闷，每次还要自己动手，郁闷！,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1053,试了一次桌面不错不过不能设置窗口小部件，，，我用天天动听安卓系统放一个桌面用习惯了这个用感觉不舒服,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1054,不管是动网还是wifi网都无法连接网络,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1055,脱一下桌面就闪一下。,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1056,有点卡，狂点程序都进不去，忘改善,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1057,图标太难看了,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1058,为什么我的安全桌面设置不了！求大神赐教,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,更新后以前的主题全都用不了了,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1060,越变越难看,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1061,换了之后无缘无故把我的壁纸换成新春版的，之前的版本都不会,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1062,左上方一直有带问号的机器人真烦人,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1063,"真后悔更新了,每次重启设置都会恢复默认，怎么设置都不行,烦死了.就算只用360的默认桌面也还是每次都问,有没有办法弄掉啊. 能不能卸载了在安装原来版本的啊? 以后再也不更新了.还说专业。",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1064,这个桌面一开机就安装 以前下载的两个主题突然用不了。改的什么狗屁东西。果断用回GO桌面,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,更新后问题多多，重开机需要重新安装，重新设置等,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1066,强烈建议优化通知栏,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1067,铃声设置太那个拉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1068,靠，没有了新闻。语音神马的不需要啊，我要新闻,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1069,为什么一直初始化？,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1070,为什么更新之后需要每次重新设置拨打电话的软件？,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1071,慢。。。而且好丑。跟go索赔那个却完全不能比、,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1072,太占用内存了,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1073,好看是好看，可是要流量的。。哎。。╮(╯▽╰)╭,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1074,为什么我用几次后我的桌面的时间和天气就自动没有了呢这是怎么一回事儿？？,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075,整合了一堆360的东西。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1076,laji表删除,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1077,安卓4.1不能使用,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1078,设置软件头像自定义图片会强退 求解决,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1079,我安装以后，每次打电话按拨号键的时候，都要过个四五秒才出现拨号键，卡~~~~~~~~~~,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1080,虽然暂时卸载了，还是挺喜欢这款软件的，功能很好。上上次更新之前一直都很好，但是之后就越来越卡了，占用内存太大，经常接近90%，把整个手机都弄得很慢。卸载之后维持在40%左右。期待改进。。。,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1081,太占运行内存,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1082,旧版的比较好用哦 没有新版的那么卡,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1083,"装了，又卸载了。
因为装在TF卡中的图标不能正常显示。",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,还是火腿肠的桌面好,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1085,是的，太费电,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1086,中间的菜单键  希望下个版本可以挪动到旁边,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1087,与其说用360桌面流畅，还不如说用原厂的更流畅。。。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1088,卸了GO  安装这个以后很喜欢 可是功能表的竖向排列界面太丑了  就是这个原因 我不得不卸载   改进吧  我一定会用的,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1089,"是不是有广告啊,在通知栏里面总是出现一些让我下载的东西, 关键是还删不了,总是在那里。",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1090,等到这个软件的功能超过go桌面的功能的时候再下···,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1091,一根新就出现问题 屏幕开始模糊然后自己重启 重启好了后不管打开什么软件 又自动重启,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1092,安装后重启：系统进入不去了。我的是昂达VI30豪华版V4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1093,前面几版到还不错，升级后长期占用CPU80%以上，卡死，发热,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1094,是不是和4.0不兼容啊？刷了4.0后，卡到想死，玩游戏也卡！烦死了！,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1095,锁定壁纸怎么换,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1096,与多景桌面冲突,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1097,到底行不行啊。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1098,安装的4.1的版本，好多功能都被360桌面屏蔽了，还是有缺陷,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1099,为啥更新之后卡了，关机又开机就自动锁屏，并且还进不了？,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1100,不错！UI很好，但锁屏小工具要自己下载。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1101,挺好，挺流畅，简单~~学起  TX  模仿来了，模仿GO桌面。稍稍不必GO卡而已,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1102,有点模仿go桌面吧？,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1103,难道360准备只走高端机路线了吗，不给小内存手机活路？？该放弃了,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1104,没办法去托板 背板 越改越垃圾,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1105,比起上个版本  丑的个渣,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1106,"强烈要求恢复背板功能,",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1107,插件太多，而且又要另外下载,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1108,三星i9100表示不是很满意。 开机桌面程序启动错误，需重新启动（每次开机都是）。还有就是原来支持非360桌面壁纸锁屏，现在不支持。望改进。,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1109,千万别升级2.2.1啊  超卡的,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1110,用六个字可以精确的形容：越升级，越垃圾,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1111,谁有以前的版本。强烈要求改回去。下了桌面，又下天气工具。不知道怎么的，桌面上不显示天气了。刷新天气又说无法刷新。原本的按主页面却回到手机自带的桌面去。然后重新调回到360的桌面。来回几次，弄的不敢按主页面键。真闹心,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1112,鄙视360！！！！！太黑了，竟然加个不让删除的，我要卸载了它,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1113,先是一键锁屏不管用 后面就是有问题强行关闭 什么玩意,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1114,我从2.0升级到2.1，原本自带的时钟天气没了还有我下的时钟天气的皮肤也不见了...我的流量啊,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1115,为什么更新之后需要单独下载天气小工具，桌面占内存，时钟天气又要占内存，有点退步了！,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1116,个人觉得还是1.6比较好 不建议更新,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1117,我的1.6版本在手机上更新不了，手机助手也没显示能升级。2.1的用手机助手下载不了,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1118,好好的天气时钟写了个推荐,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1119,抽屉太丑了 还是1.6bete 版本 4x4的 美观大方 快点开发隐藏状态栏功能啊 ！！！团队 燃烧吧 战斗吧 ,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1120,"怎么下呀？
下了也不知道怎么安装。",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1121,看片加我,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1122,登录都登不了，破软件,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1123,为啥视频打开加载的很慢，播放也超卡的,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1124,为什么在线看不了视频一点播放就视频配置加载失败,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1125,我觉得一切都OK，就是上传速度与下载速度太慢，太慢，太慢，重要的事说三遍！,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1126,为什么保存的时候总是保存不上,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127,不能上传了,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1128,无法登陆！,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1129,啥玩意儿啊！视频都看不了,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1130,备份不了照片,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1131,上传时间一长，网络错误,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1132,如果把手机里的所有文件，音乐等东西上传到360云盘，我再把手机里面的东西删掉，这样的文件还在手机里吗？！？求教,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1133,经常闪退,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1134,这个百度的还要会员才能上传视频无语,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1135,为什么现在上传照片这么慢！,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1136,希望可以把上传速度调快点，十张照片，要十五分钟，可以调成闪传最好了，以前都是闪传的，现在都没有了。,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1137,我也是啊升级了打不开了。卸载后OK了。退出后又这样,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1138,三星S7僵尸一个,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1139,登上去一次，然后关闭，在登陆，就打不开了。太垃圾。,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140,闪退，以前上传的视频也没有了,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1141,闪退，闪退，闪退，怎么搞的,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1142,一个月一半时间不能用，太垃圾了,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1143,咁好用嘅云盘点解要关闭。总要同老百姓过唔去,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1144,今天一直上不去,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1145,为啥不再更新了，360云盘是要下架的节奏。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1146,新版打不开,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1147,对于360的软件我一向是挺喜欢，可是云盘真的是.......WiFi环境下也打不开图片啊,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1148,开了会员也没有用，下东西依旧是十几kb，客服还态度不好，我也就呵呵了，如果可以，一星都不想给,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1149,登录不了   一直让绑定手机-_-||,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150,"真心不爱了
本来是从百*转过来的 现在又转回去了 
200多张照片传了4天 还没传上去已经慢哭了
以为是网络问题 但是能逛淘宝能看视频 上传速度就是几kb 网上介绍的方法都用了 什么改后缀名啊 测网速啊 关机重启啊 后来实在被逼疯了 重新下载百*云  同时传输 1m多的速度 我也是醉了 没几分钟就传上去了
因为百*总是和谐 动画很多都看不成了才过来360的 就想所有东西放一起的 结果失望了 哎。。",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1151,更新后的网盘，无法手机看视频了。以前无论网速怎么样，都能打开，现在根本办不到了！,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1152,kao.什么狗屁看个电影，看的还没加载的时间长。一颗星没有,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1153,搜索没法用啊！！！,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1154,不是故意差评 希望可以看见 咱们的360看视频不能自动旋转 试了两个手机都是这样 改进一下bug吧。,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1155,垃圾   老子WLAN满信号不可以用,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1156,派，为什么显示错误……打不开？？,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1157,为什么总是显示ID 名额已用完,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1158,一点不好用，国产垃圾,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1159,没百度云盘好用。首先百度云下载上传速度快，其次稍微大一点的文件360云盘网页版就拒绝上传，强制下载客户端，而百度云网页版可以直接上传。不多就俩点,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1160,视频播放声音跟画面都不同步，不知道怎么回事，就跟慢了好几拍似的,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1161,不能播放毛片，切！,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1162,360云盘还会过滤文件吗，什么违反协定，感觉上传的小电影（你懂的）被偷窥了，不爽！,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1163,更新了居然就登陆不了了,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1164,打了几十遍验证码了，还是登陆不了，果断卸,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165,垃圾，还要绑定手机才让进,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1166,不好用，加载的太慢了！实在不能忍！,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1167,登不上啊，为什么一直都是登录的人过多啥玩意儿的。。。。。。。。。。。。。。。。。why,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1168,个人的私密空间它也审查  有病   用着还行吧,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1169,大家的云盘容量有多大？,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1170,视频也只能播放已经下载完的。在线的根本没法播放。有时候下载文件还没有网速,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1171,安卓TV版什么时侯出？现在手机版在电视上用不了了……NNND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1172,上传完了不能看也不能下载了，坑了我的照片和视频。,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1173,最新版的连我之前存的照片都不知道弄哪去了。以前建的相册也没有了。,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1174,手机上传照片，一开始挺快的，过了十多秒钟之后，慢慢降下来，最后降到几b每秒，我擦，这还玩个蛋阿。。我不知道是什么问题，反正网络是没有任何问题的。,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1175,还没怎么用不知道好不好用，可是回收站在哪-_-||,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1176,无法看视频，说什么解码器，求解,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1177,怎么登陆不了，提示登陆网页版，绑定手机，大家碰到过这种情况吗？,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1178,新版的 群签到没用了,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1179,我想问不给心能评论不，我要扣除你N亿个心，上传速度太慢，而且下载更慢，你TMD坑爹呢这是,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1180,不能在线看，感觉好心痛,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1181,他妈的只在一台电脑登录，要你云盘干嘛呀？,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1182,侵犯我的隐私，也不先通知就把我保险箱的视频给冻了，导也导不出,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1183,为什么上不去,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1184,怎么登陆啊？一直登不了？,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1185,客户端在线播放都不行，提示视频解码下载失败，手机浏览器电脑模式连文件夹都打不开，出了空间大，啥优点没有，电脑客户端播放视频只要多暂停几次，就一直在缓冲，无法播放，这么烂的,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1186,我晕，都不能自动上传图片，不能连接Wi-Fi,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1187,校验码不对?验证码错误?啥情况。。一星都不想给！！,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1188,看艾克斯奥特曼时视频解码器下载失败！！！！0星差评,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1189,网络书签功能在哪个版本啊？找不到,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1190,登陆不上去，nm。,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1191,有网络相片一栏，帮归类相片，很不错。上传龟速，还不完整就停了并而没发现！,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1192,很不爽 照片备份速度好慢 好多照片都不知道还没备份完就被我删掉了,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1193,360云盘的优点是超大，缺点是不能像百度云盘离线下载收集视频等到云盘中，望增加此功能。上传一般较慢，费时费力。盘大却很空。,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1194,MD总是提示网络连接失败，别的软件网络可以用，就它不能用。果断卸载,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1195,我怀疑不安全会泄密！我上传AV片时被禁传！我要上传什么管你屁事，你又是怎么知道的？说啊你…,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1196,"必须要绑定手机吗
求解答",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1197,上传速度超级超级慢啊。,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1198,闪退闪退,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1199,27T空间都放满了日本电影,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1200,现在电脑版本的一个下午也上传不了一集动画片12N宽带啊坑爹啊,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1201,啧啧啧 评论里一堆秀网盘大小的也是醉，你们是做什么的可以用到几十T的容量。正常人有几十g就完全够用了好吗？速度和安全才是最重要的。云盘符合哪一点？,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1202,我以前备份的软件不能恢复，其他还不错,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1203,好多视频打不开,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1204,有种就出来啊！,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1205,垃圾原来的手机号没有用了，居然不能解绑，进不了，烂货,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1206,这么放心把视频放在里面，却打不开了！！！几个意思啊？？什么是业界良心啊……,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,根本打不开，气人,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1208,我都有36T了，但要这么多空间干嘛，上传和下载速度慢的要死，还是想想怎么把速度提升吧。,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1209,Android5.0闪退，根本连logo都来不及显示,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,TMD就会吹，老子备份到云盘的你TMD一个都找不到了,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1211,升级到安卓5.0.1打不开了,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1212,后台内存占用,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1213,三星mini在选择那里完全,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1214,闪退！,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1215,5.0秒退,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,有个笑话叫我们绝对尊重用户隐私,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1217,垃圾,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1218,什么破玩意 把我上传的视频都封了 立马偷看我东西 看了还封杀 建议大家别把重要东西上传 他们会偷看的,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1219,更新了之后，在线播放视频的功能不如以前好，时不时的卡。,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1220,尼玛蛋,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1221,一星！,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1222,你知道偷窥用户隐私是违法的吗,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1223,文件分享后，提取码缺是空白。,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224,拜托，解压提速好吗,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1225,vip爱奇艺电影全被封了，会员下载片还要封，有没有搞错土豆动漫也要封火影忍者国语海贼王国语七龙珠国语和剧场版国语也封。。。。。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1226,坚决卸载360所有软件，侵犯隐私,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1227,妈的，什么垃圾软件？一星也不想给你，侵犯隐私！！！,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1228,会提示上存手机照片很好的，可是上传的电影被 和谐了 ，严重不满,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1229,无隐私可言的垃圾软件，赶快卸载,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1230,为什么不能零星呢 MLGB 老子一星都不想给你,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
